Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Day of Week,Time of Day,Hour of Day,Illumination,Weather,Road Condition,Collision Type,Work Zone Type,Work Zone Location,Intersection Type,Traffic Control Device,Location Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,School Bus Indicator,School Zone Indicator,Latitude,Longitude,Arrival Time,Dispatch Time,Construction Zone Speed Limit,Estimated Hours Closed,Lane Closed,Lane Closure Direction,Notify Highway Maintenance,Special Jurisdiction,Traffic Control Device Function,Traffic Detour,Workers Present,Work Zone Close/Detour,Work Zone Flagger,Work Zone Law Officer,Work Zone Closure,Work Zone Moving,Work Zone Other,Work Zone Shoulder/Median,Vehicle Count,Automobile Count,Motorcycle Count,Bus Count,Small Truck Count,Heavy Truck Count,SUV Count,Van Count,Bicycle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,Unknown Injury Degree Count,Unknown Injury Person Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Unbelted Death Count,Unbelted Suspected Serious Injury Count,Belted Death Count,Belted Suspected Serious Injury Count,Motorcycle Death Count,Motorcycle Suspected Serious Injury Count,Bicycle Death Count,Bicycle Suspected Serious Injury Count,Pedestrian Count,Pedestrian Death Count,Pedestrian Suspected Serious Injury Count,Maximum Severity Level,Commercial Vehicle Count,Latitude (Decimal),Longitude (Decimal),Roadway Surface Type,Interstate,State Road,Local Road Only,Turnpike,Wet Road,Snow Slush Road,Icy Road,Sudden Deer,Shoulder Related,Rear End,Head On / Opposite Direction Side Swipe,Hit Fixed Object,Single Vehicle Run Off Road,Work Zone,Property Damage Only,Injury or Fatal,Fatal or Suspected Serious Injury,Injury,Fatal,Non Intersection,Intersection,Signalized Intersection,Stop Controlled Intersection,Unsignalized Intersection,School Bus,School Zone,Hit Deer,Hit Tree / Shrub,Hit Embankment,Hit Pole,Hit Guide Rail,Hit Guide Rail End,Hit Barrier,Hit Bridge,Overturned,Motorcycle,Bicycle,Heavy Truck Related,Vehicle Failure,Train / Trolley,Phantom Vehicle,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Cross Median,Curved Road,Curve Driver Error,Limit 65 MPH,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Driver 16 Years Old,Driver 17 Years Old,Driver 18 Years Old,Driver 19 Years Old,Driver 20 Years Old,Driver 50 - 64 Years Old,Driver 65 - 74 Years Old,Driver 75 Plus,Unbelted,Pedestrian,Commercial Vehicle,PSP Reported,NHTSA Aggressive Driving,Deer Related,Illumination Dark,Running Stop Sign,Train,Trolley,Hit Parked Vehicle,Fire In Vehicle,Vehicle Towed,Hazardous Truck,Suspected Serious Injury,Suspected Minor Injury,Possible Injury,Motorcycle Drinking Driver,Drug Related,Illegal Drug Related,School Bus Unit,Drugged Driver,Impaired Driver,Geographic Location of the Crash
2006002475,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2005,10,1,100,1,Dark - no street lights,Rain,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,0,1,1,No,No,,,257,255,  ,3, ,West, , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2003013893,2,Allegheny,2217,Richland Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2003,1,7,1844,18,Dark - street lights,No adverse conditions,Dry,Angle, , ,T intersection,Stop sign, ,Urban,1,0,2,2,No,No,40 39:27.656,79 57:40.261,1844,1844,  , ,No, , ,No Special Jurisdiction,Device Functioning properly, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,40.6576,-79.9611,Blacktop,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,"(40.6576, -79.9611)"
2003071495,2,Allegheny,2108,McCandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2002,5,5,1355,13,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Urban,0,1,6,4,No,No,,,1625,1620,  , ,No, , , ,No Controls, , , , , , , , , ,4,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
2011053330,2,Allegheny,2458,Sewickley Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2011,5,3,1612,16,Daylight,Rain,Wet,Head-on, , ,Mid-block,Not applicable, ,Urban,1,0,5,4,No,No,40 32:03.039,80 11:11.953,1720,1628,  ,4, ,East and West, ,No Special Jurisdiction,No Controls, , , , , , , , , ,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.5342,-80.1867,Concrete,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.5342, -80.1867)"
2015012607,2,Allegheny,2454,Pleasant Hills Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2015,1,4,1202,12,Daylight,Rain,Wet,Hit fixed object, , ,T intersection,Traffic signal, ,Urban,0,1,1,1,No,No,40 20:11.234,79 58:44.541,1204,1204,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.3365,-79.979, ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,"(40.3365, -79.979)"
2005117878,2,Allegheny,2203,Findlay Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2002,2,7,1110,11,Daylight,No adverse conditions,Wet,Hit fixed object, , ,Other,Not applicable, ,Urban,0,1,1,1,No,No,,,1115,1112,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,, ,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,
2015104561,2,Allegheny,2203,Findlay Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2015,10,1,2340,23,Dark - street lights,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,0,1,1,No,No,40 29:27.390,80 15:37.780,2340,2340,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4909,-80.2605, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4909, -80.2605)"
2008034910,2,Allegheny,2108,McCandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2008,3,4,1952,19,Dark - no street lights,No adverse conditions,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,0,1,1,No,No,40 36:25.433,80 01:41.772,1957,1952,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6071,-80.0283, ,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.6071, -80.0283)"
2008102514,2,Allegheny,2430,Etna Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2008,8,7,1508,15,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,1,0,2,2,No,No,40 29:36.919,79 57:01.943,1656,1611,  , ,No, , ,No Special Jurisdiction,No Controls, , , , , , , , , ,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,40.4936,-79.9505,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,"(40.4936, -79.9505)"
2006008015,2,Allegheny,2407,Bethel Park Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2006,2,5,1450,14,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Other,Not applicable, ,Urban,0,1,1,1,No,No,,,1458,1454,  , ,No, , , ,No Controls, , , , , , , , , ,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,
2011110797,2,Allegheny,2203,Findlay Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2011,10,1,428,4,Dark - street lights,Rain and fog,Ice,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,1,1,1,No,No,40 29:19.886,80 16:10.577,430,428,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.4901,-80.2696, ,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.4901, -80.2696)"
2003019747,2,Allegheny,2203,Findlay Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2002,5,3,1420,14,Daylight,No adverse conditions,Dry,Rear-end, , ,Four way intersection,Stop sign, ,Urban,0,1,2,2,No,No,,,1430,1425,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,, ,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,
2008073029,2,Allegheny,2213,Moon Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2008,6,1,1859,18,Daylight,No adverse conditions,Dry,Head-on, , ,Mid-block,Not applicable, ,Urban,1,0,2,2,No,No,40 32:46.262,80 14:12.128,1903,1859,  ,4, ,East and West, ,No Special Jurisdiction,No Controls, , , , , , , , , ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40.5462,-80.2367,Blacktop,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,"(40.5462, -80.2367)"
2006066245,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2006,6,1,2202,22,Dark - no street lights,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,3,3,1,No,No,,,2207,2202,  , ,No, , , ,No Controls, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,
2008087030,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2008,7,4,526,5,Daylight,No adverse conditions,Dry,Hit fixed object, , ,T intersection,Stop sign, ,Urban,0,1,1,1,No,No,40 18:23.900,79 59:47.187,530,526,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.3066,-79.9964, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.3066, -79.9964)"
2003001240,2,Allegheny,2204,Forward Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2002,9,4,1430,14,Daylight,No adverse conditions,Dry,Hit pedestrian, , ,Mid-block,Not applicable, ,Rural,1,0,2,2,No,No,40 14:22.910,79 52:03.453,1612,1612,  , , , , ,No Special Jurisdiction,No Controls, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,40.2396,-79.8676,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"(40.2396, -79.8676)"
2008048776,2,Allegheny,2301,Pittsburgh City,11,District 11-0,2501,ALLEGHENY COUNTY,2008,3,6,9999,99,Daylight,No adverse conditions,Dry,Angle, , ,T intersection,Stop sign, ,Urban,0,1,5,2,Yes,No,40 27:18.853,79 57:57.826,1515,1510,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.4552,-79.9661, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4552, -79.9661)"
1999070784,2,Allegheny,2216,Pine Twp,11,District 11-0,2501,ALLEGHENY COUNTY,1999,7,1,2130,21,Dark - no street lights,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,0,4,1,No,No,,,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2000400504,2,Allegheny,2220,West Deer Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2000,7,1,1850,18,Daylight,No adverse conditions,Dry,Non collision, , ,Mid-block,Not applicable, ,Rural,1,0,1,1,No,No,40 36:54.720,79 52:04.080,9999,9999,  , ,No, , ,Unknown,No Controls, , , , , , , , , ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40.615,-79.8679,Blacktop,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.615, -79.8679)"
2004002123,2,Allegheny,2304,McKeesport City,11,District 11-0,2501,ALLEGHENY COUNTY,2003,12,2,1744,17,Dark - no street lights,Other,Wet,Hit pedestrian, , ,T intersection,Traffic signal, ,Urban,1,0,2,2,No,No,,,1824,1809,  ,3, ,North And South, ,No Special Jurisdiction,Device Functioning properly, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,Blacktop,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2009066102,2,Allegheny,2106,Harrison Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2009,6,3,2217,22,Dark - street lights,Rain,Wet,Head-on, , ,Mid-block,Not applicable, ,Urban,1,4,6,2,No,No,40 37:17.397,79 42:58.671,2218,2217,  ,4, ,East and West, ,No Special Jurisdiction,No Controls, , , , , , , , , ,2,1,0,0,0,0,0,1,0,2,0,2,4,0,0,0,0,0,1,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,1,40.6215,-79.7163,Blacktop,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,"(40.6215, -79.7163)"
2013074604,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2013,7,5,857,8,Daylight,No adverse conditions,Dry,Angle, , ,Multi-leg intersection,Not applicable, ,Urban,0,2,3,2,No,No,40 18:23.900,79 59:47.187,858,857,  ,2, ,South, , ,No Controls, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.3066,-79.9964, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.3066, -79.9964)"
2015133261,2,Allegheny,2203,Findlay Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2015,12,7,2055,20,Dark - street lights,No adverse conditions,Dry,Rear-end, , ,Mid-block,Other Type TCD, ,Urban,0,1,2,2,No,No,40 29:31.150,80 15:30.560,2101,2057,  ,2,Yes,North, , ,Unknown, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.492,-80.2585, ,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,"(40.492, -80.2585)"
2004005082,2,Allegheny,2302,Clairton City,11,District 11-0,2501,ALLEGHENY COUNTY,2004,4,6,1526,15,Daylight,No adverse conditions,Dry,Angle, , ,Four way intersection,Traffic signal, ,Urban,0,1,2,2,No,No,40 17:54.576,79 52:31.526,1528,1527,  ,1, ,North And South, ,No Special Jurisdiction,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,40.2985,-79.8755,Blacktop,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,"(40.2985, -79.8755)"
2004005270,2,Allegheny,2407,Bethel Park Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2003,6,4,2015,20,Daylight,No adverse conditions,Wet,Hit fixed object, , ,Mid-block,Other Type TCD, ,Urban,0,0,1,1,No,No,,,2025,2025,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2004102313,2,Allegheny,2473,West Mifflin Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2004,2,4,1050,10,Daylight,No adverse conditions,Dry,Angle, , ,Four way intersection,Traffic signal, ,Urban,0,0,3,2,No,No,40 20:45.649,79 57:26.106,1105,1100,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40.346,-79.9573, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.346, -79.9573)"
